Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Redona,The Rookie: Season 1_hook_05_16x9,Chrome PC (Cadmium),2024-02-19 17:45:32,AL,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":228,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2383,""mediaOffsetMs"":2062}]"
Redona,The Rookie: Season 1_hook_05_16x9,Chrome PC (Cadmium),2024-02-19 17:45:25,AL,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":2785},{""eventType"":""playing"",""sessionOffsetMs"":361,""mediaOffsetMs"":2785},{""eventType"":""paused"",""sessionOffsetMs"":1868,""mediaOffsetMs"":4055},{""eventType"":""stopped"",""sessionOffsetMs"":2119,""mediaOffsetMs"":4244}]"
Redona,The Rookie: Season 1_hook_05_16x9,Chrome PC (Cadmium),2024-02-19 17:45:22,AL,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1527},{""eventType"":""playing"",""sessionOffsetMs"":883,""mediaOffsetMs"":1527},{""eventType"":""paused"",""sessionOffsetMs"":2196,""mediaOffsetMs"":2775},{""eventType"":""stopped"",""sessionOffsetMs"":2447,""mediaOffsetMs"":2785}]"
Redona,"The Rookie: Season 1: ""Pilot""",Chrome PC (Cadmium),2024-02-19 17:44:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":418,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":28037,""mediaOffsetMs"":27374}]"
Redona,The Rookie: Season 1_hook_05_16x9,Chrome PC (Cadmium),2024-02-19 17:44:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":466,""mediaOffsetMs"":0}]"
Redona,The Rookie: Season 1_hook_05_16x9,Chrome PC (Cadmium),2024-02-19 17:44:51,AL,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":291,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2355,""mediaOffsetMs"":1790}]"
Redona,The Heartbreak Agency,Netflix Android STB L3 Android,2024-02-17 14:10:34,AL,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":152},{""eventType"":""playing"",""sessionOffsetMs"":7245,""mediaOffsetMs"":152},{""eventType"":""playing"",""sessionOffsetMs"":35329,""mediaOffsetMs"":29560},{""eventType"":""playing"",""sessionOffsetMs"":42242,""mediaOffsetMs"":36480},{""eventType"":""playing"",""sessionOffsetMs"":43926,""mediaOffsetMs"":38160},{""eventType"":""playing"",""sessionOffsetMs"":3248808,""mediaOffsetMs"":3243040},{""eventType"":""playing"",""sessionOffsetMs"":3265486,""mediaOffsetMs"":3259720},{""eventType"":""playing"",""sessionOffsetMs"":3270479,""mediaOffsetMs"":3264720},{""eventType"":""paused"",""sessionOffsetMs"":3459011,""mediaOffsetMs"":3452028},{""eventType"":""stopped"",""sessionOffsetMs"":3459490,""mediaOffsetMs"":3452049}]"
Redona,Season 1 Genre Specific Moment Clip: Detox,DefaultWidevineAndroidPhone,2024-02-17 14:07:56,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":584,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3844,""mediaOffsetMs"":3195},{""eventType"":""stopped"",""sessionOffsetMs"":3879,""mediaOffsetMs"":3195}]"
Redona,"Supporting Character Clip: Kiss, Kiss!",DefaultWidevineAndroidPhone,2024-02-17 14:07:46,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":624,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6011,""mediaOffsetMs"":5320},{""eventType"":""stopped"",""sessionOffsetMs"":6036,""mediaOffsetMs"":5320}]"
Redona,Plot Clip: The Heartbreak Agency,DefaultWidevineAndroidPhone,2024-02-17 14:07:28,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":290,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1155,""mediaOffsetMs"":782},{""eventType"":""stopped"",""sessionOffsetMs"":1193,""mediaOffsetMs"":782}]"
Redona,Plot Clip: The Heartbreak Agency,DefaultWidevineAndroidPhone,2024-02-17 14:06:36,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":902,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7341,""mediaOffsetMs"":6376},{""eventType"":""stopped"",""sessionOffsetMs"":30477,""mediaOffsetMs"":6382}]"
